dataset,arch,variant,noise,seed,accuracy,macro_f1,top3,violation_rate,forbidden,violation_rate_net,forbidden_net,dl_similarity,suffix_accuracy,exact_match,suffix_dfa_violation,suffix_dfa_violation_net,suffix_precedence_violation,suffix_net_fitness,n_suffix,prefix_lengths,best_epoch,corrupted,train_compliance,secs_per_epoch,secs_train,secs_petrinet,secs_dfa,secs_automaton,secs_markings,secs_artifacts,gpu,knowledge_key,net_fingerprint,artifacts_cached,split,knowledge,vocab_scope,train_frac,val_frac,test_frac,protocol,source_dir
Sepsis_Case,lstm,baseline,0.0,0,0.672595,0.491508,0.937984,0.0,0.002361,0.001824,0.002239,0.564343,0.369348,0.081218,0.0,0.04081,0.0,0.972783,394,6|7|8,12,0,0.997279,1.39,23.58,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker,0.0,0,0.671683,0.492059,0.941176,0.0,0.001628,0.001824,0.002246,0.559313,0.377863,0.109137,0.0,0.067821,0.0,0.964922,394,6|7|8,11,0,0.997279,1.42,22.7,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker_net,0.0,0,0.672139,0.491652,0.939352,0.0,0.002103,0.001824,0.002086,0.550158,0.37522,0.109137,0.0,0.055197,0.0,0.967531,394,6|7|8,11,0,0.997279,1.13,18.08,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker_net_state,0.0,0,0.665299,0.488424,0.936617,0.0,0.002138,0.001824,0.002271,0.556342,0.384028,0.093909,0.0,0.059894,0.0,0.972102,394,6|7|8,11,0,0.997279,1.19,19.1,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,marking,0.0,0,0.660283,0.486172,0.936617,0.0,0.001771,0.001824,0.002243,0.564383,0.373165,0.096447,0.008221,0.052554,0.0,0.974378,394,6|7|8,16,0,0.997279,1.4,29.39,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,gnn,0.0,0,0.667123,0.48632,0.937528,0.0,0.002767,0.001824,0.002797,0.568165,0.426307,0.07868,0.000881,0.010863,0.0,0.988012,394,6|7|8,11,0,0.997279,1.42,22.68,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,seq,0.0,0,0.664387,0.476008,0.931601,0.0,0.00275,0.001824,0.002426,0.585162,0.4266,0.07868,0.0,0.004991,0.0,0.990797,394,6|7|8,9,0,0.997279,3.3,46.18,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,lll,0.0,0,0.668947,0.482023,0.934337,0.0,0.002046,0.000456,0.000968,0.57106,0.419554,0.081218,0.023782,0.023782,0.002538,0.985692,394,6|7|8,10,0,0.997279,1.3,19.49,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,gll,0.0,0,0.673963,0.480949,0.935249,0.0,0.001247,0.001368,0.001396,0.570664,0.409865,0.076142,0.019671,0.000587,0.0,0.991282,394,6|7|8,15,0,0.997279,2.96,59.29,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,baseline,0.1,0,0.662107,0.480745,0.937528,0.0,0.027084,0.001368,0.009945,0.570012,0.395772,0.083756,0.0,0.027011,0.005076,0.982334,394,6|7|8,12,1082,0.672109,1.61,27.3,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker,0.1,0,0.665299,0.478862,0.937528,0.0,0.018163,0.001368,0.007438,0.572973,0.405755,0.083756,0.0,0.009395,0.002538,0.989357,394,6|7|8,12,1082,0.672109,1.68,28.48,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker_net,0.1,0,0.656635,0.466593,0.937528,0.0,0.027385,0.001368,0.007474,0.560972,0.409278,0.06599,0.0,0.00411,0.0,0.991254,394,6|7|8,10,1082,0.672109,1.25,18.79,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker_net_state,0.1,0,0.659371,0.473548,0.937073,0.0,0.022257,0.001368,0.007975,0.56613,0.420728,0.068528,0.000881,0.00734,0.002538,0.991628,394,6|7|8,12,1082,0.672109,1.14,19.38,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,marking,0.1,0,0.662107,0.485999,0.928409,0.000456,0.028099,0.00228,0.009261,0.560248,0.376982,0.104061,0.002936,0.080153,0.002538,0.9598,394,6|7|8,13,1082,0.672109,1.39,25.11,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,gnn,0.1,0,0.665299,0.481526,0.94072,0.001368,0.029105,0.00228,0.010576,0.576882,0.423664,0.073604,0.003523,0.007634,0.002538,0.990464,394,6|7|8,11,1082,0.672109,1.33,21.27,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,seq,0.1,0,0.673051,0.487277,0.935249,0.000456,0.027448,0.00228,0.010331,0.570505,0.399295,0.083756,0.016735,0.021726,0.002538,0.98573,394,6|7|8,15,1082,0.672109,3.28,65.69,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,lll,0.1,0,0.663019,0.468901,0.936617,0.0,0.021113,0.0,0.000879,0.550752,0.408984,0.063452,0.000881,0.0,0.0,0.992499,394,6|7|8,10,1082,0.672109,1.33,19.97,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,gll,0.1,0,0.668035,0.485112,0.937528,0.0,0.015954,0.000456,0.00496,0.582163,0.425426,0.071066,0.00411,0.0,0.005076,0.991305,394,6|7|8,12,1082,0.672109,2.94,50.01,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,baseline,0.2,0,0.659827,0.476883,0.916553,0.001368,0.056501,0.003648,0.017439,0.53993,0.374927,0.073604,0.02936,0.035232,0.005076,0.982138,394,6|7|8,13,2164,0.44898,1.4,25.25,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker,0.2,0,0.660283,0.473916,0.927497,0.001368,0.039116,0.005016,0.0136,0.556942,0.402819,0.081218,0.019965,0.037874,0.005076,0.980065,394,6|7|8,13,2164,0.44898,1.19,21.43,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker_net,0.2,0,0.660283,0.477191,0.929777,0.000912,0.050095,0.001824,0.011931,0.541503,0.395772,0.081218,0.041985,0.042866,0.007614,0.978132,394,6|7|8,10,2164,0.44898,1.1,16.55,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker_net_state,0.2,0,0.664387,0.475451,0.928409,0.000912,0.04504,0.002736,0.013761,0.540865,0.387258,0.073604,0.025543,0.039049,0.005076,0.978339,394,6|7|8,10,2164,0.44898,1.11,16.69,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,marking,0.2,0,0.659371,0.479375,0.925217,0.000912,0.054631,0.003648,0.016995,0.554723,0.409571,0.086294,0.015561,0.024075,0.005076,0.983615,394,6|7|8,11,2164,0.44898,1.16,18.61,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,gnn,0.2,0,0.663475,0.474718,0.930689,0.001368,0.052195,0.00228,0.016515,0.554198,0.392249,0.088832,0.009982,0.035232,0.005076,0.981077,394,6|7|8,9,2164,0.44898,1.26,17.67,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,seq,0.2,0,0.660283,0.466073,0.923393,0.001368,0.058078,0.002736,0.016697,0.578608,0.434821,0.073604,0.000294,0.000587,0.005076,0.991818,394,6|7|8,10,2164,0.44898,3.23,48.45,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,lll,0.2,0,0.660283,0.475079,0.924305,0.000912,0.043835,0.0,0.000856,0.559462,0.403993,0.073604,0.01057,0.0,0.005076,0.990926,394,6|7|8,13,2164,0.44898,1.14,20.46,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,gll,0.2,0,0.670315,0.471356,0.932057,0.001368,0.038726,0.001368,0.009489,0.575245,0.421609,0.07868,0.002055,0.000294,0.005076,0.990828,394,6|7|8,12,2164,0.44898,3.03,51.43,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,baseline,0.3,0,0.658915,0.472694,0.918833,0.001824,0.088294,0.00228,0.026919,0.570103,0.449207,0.091371,0.004991,0.021139,0.005076,0.984307,394,6|7|8,12,3245,0.315646,1.42,24.2,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker,0.3,0,0.650251,0.474874,0.911081,0.001368,0.064915,0.001824,0.019693,0.550294,0.375514,0.091371,0.016148,0.041985,0.005076,0.97785,394,6|7|8,13,3245,0.315646,1.42,25.62,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker_net,0.3,0,0.648427,0.458639,0.908801,0.001368,0.082335,0.001824,0.019257,0.572585,0.431004,0.071066,0.001468,0.001174,0.005076,0.990839,394,6|7|8,10,3245,0.315646,1.45,21.73,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker_net_state,0.3,0,0.652075,0.473731,0.916097,0.001368,0.076513,0.001824,0.022145,0.563551,0.430711,0.076142,0.004698,0.019378,0.005076,0.986233,394,6|7|8,12,3245,0.315646,1.2,20.39,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,marking,0.3,0,0.658003,0.463736,0.903329,0.001368,0.084587,0.001368,0.022774,0.56521,0.396359,0.06599,0.001468,0.001174,0.005076,0.991848,394,6|7|8,12,3245,0.315646,1.17,19.81,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,gnn,0.3,0,0.667579,0.466171,0.918377,0.001368,0.08385,0.001824,0.024545,0.578452,0.437757,0.073604,0.000294,0.0,0.005076,0.991398,394,6|7|8,9,3245,0.315646,1.26,17.7,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,seq,0.3,0,0.656635,0.454596,0.914273,0.001368,0.08019,0.001368,0.022349,0.562123,0.41926,0.060914,0.000294,0.0,0.005076,0.991021,394,6|7|8,7,3245,0.315646,3.29,39.53,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,lll,0.3,0,0.658003,0.458778,0.902873,0.000912,0.065882,0.0,0.00064,0.566472,0.427481,0.060914,0.002055,0.0,0.005076,0.991696,394,6|7|8,15,3245,0.315646,1.33,26.56,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,gll,0.3,0,0.663931,0.462673,0.917921,0.001368,0.070391,0.001824,0.017354,0.575426,0.416618,0.071066,0.000587,0.000294,0.007614,0.990982,394,6|7|8,12,3245,0.315646,2.98,50.73,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,baseline,0.4,0,0.629731,0.454987,0.891473,0.00228,0.119766,0.003648,0.030148,0.54655,0.382267,0.081218,0.028773,0.06283,0.007614,0.973286,394,6|7|8,13,4327,0.208163,1.42,25.52,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker,0.4,0,0.637027,0.466584,0.899681,0.000912,0.084192,0.000912,0.022874,0.552511,0.382267,0.098985,0.000294,0.047857,0.002538,0.978395,394,6|7|8,13,4327,0.208163,1.41,25.46,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker_net,0.4,0,0.636571,0.442396,0.894665,0.001368,0.108677,0.003648,0.024372,0.562016,0.427187,0.060914,0.000294,0.001468,0.005076,0.989888,394,6|7|8,9,4327,0.208163,1.44,20.1,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker_net_state,0.4,0,0.629731,0.454915,0.896945,0.000912,0.103333,0.00228,0.024957,0.546427,0.394304,0.083756,0.012918,0.056371,0.007614,0.973454,394,6|7|8,13,4327,0.208163,1.43,25.82,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,marking,0.4,0,0.632467,0.453966,0.888737,0.003192,0.116828,0.004104,0.031307,0.534998,0.391075,0.076142,0.000587,0.04404,0.007614,0.975035,394,6|7|8,11,4327,0.208163,1.49,23.77,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,gnn,0.4,0,0.636571,0.43786,0.910169,0.001824,0.105242,0.00456,0.032631,0.547447,0.406048,0.055838,0.000587,0.002055,0.005076,0.989807,394,6|7|8,9,4327,0.208163,1.42,19.86,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,seq,0.4,0,0.641587,0.44261,0.898313,0.001368,0.113893,0.001824,0.031226,0.541573,0.416911,0.048223,0.000587,0.000587,0.005076,0.988727,394,6|7|8,10,4327,0.208163,3.29,49.41,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,lll,0.4,0,0.639307,0.457949,0.894209,0.000912,0.091961,0.0,0.000805,0.529132,0.384322,0.096447,0.042278,0.0,0.005076,0.978579,394,6|7|8,13,4327,0.208163,1.63,29.29,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,gll,0.4,0,0.637027,0.458029,0.885089,0.003192,0.092541,0.002736,0.02005,0.566558,0.417792,0.073604,0.011157,0.001468,0.007614,0.99167,394,6|7|8,17,4327,0.208163,2.94,64.71,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,baseline,0.5,0,0.604195,0.434908,0.870953,0.002736,0.148315,0.005928,0.039132,0.504134,0.36054,0.055838,0.011744,0.068115,0.007614,0.962224,394,6|7|8,9,5409,0.152381,1.39,19.46,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker,0.5,0,0.601003,0.436624,0.882353,0.001824,0.11214,0.004104,0.032639,0.50534,0.335878,0.063452,0.000587,0.080153,0.005076,0.959248,394,6|7|8,9,5409,0.152381,1.14,15.93,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker_net,0.5,0,0.611035,0.439608,0.878249,0.001824,0.14353,0.00228,0.027513,0.514444,0.376982,0.06599,0.000587,0.045214,0.005076,0.971602,394,6|7|8,9,5409,0.152381,1.18,16.52,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker_net_state,0.5,0,0.601003,0.435709,0.882809,0.003192,0.133205,0.005928,0.034495,0.506136,0.381973,0.053299,0.01145,0.069289,0.005076,0.963382,394,6|7|8,9,5409,0.152381,1.22,17.13,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,marking,0.5,0,0.608755,0.434193,0.863657,0.004104,0.143127,0.005472,0.036955,0.538911,0.411333,0.060914,0.003523,0.005872,0.005076,0.981946,394,6|7|8,10,5409,0.152381,1.42,21.27,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,gnn,0.5,0,0.600091,0.413801,0.881441,0.005016,0.139287,0.005472,0.03737,0.523076,0.401938,0.063452,0.002642,0.037581,0.007614,0.971885,394,6|7|8,11,5409,0.152381,1.45,23.16,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,seq,0.5,0,0.616507,0.437578,0.873233,0.006384,0.143211,0.007752,0.037618,0.537505,0.414269,0.068528,0.003817,0.014093,0.005076,0.982469,394,6|7|8,10,5409,0.152381,3.3,49.54,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,lll,0.5,0,0.610123,0.407278,0.884633,0.000912,0.121784,0.0,0.001625,0.526059,0.414269,0.063452,0.000294,0.0,0.005076,0.987372,394,6|7|8,9,5409,0.152381,1.3,18.17,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,gll,0.5,0,0.592339,0.369837,0.883265,0.00228,0.129371,0.001368,0.025873,0.520006,0.380505,0.060914,0.000881,0.000587,0.005076,0.982428,394,6|7|8,9,5409,0.152381,2.94,41.22,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,baseline,0.6,0,0.561788,0.405117,0.822161,0.012312,0.17575,0.012312,0.049492,0.418237,0.284498,0.060914,0.210511,0.216676,0.007614,0.910065,394,6|7|8,11,6491,0.112925,1.15,18.42,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker,0.6,0,0.554036,0.405691,0.834929,0.003648,0.128934,0.003648,0.039465,0.458094,0.326189,0.058376,0.080446,0.088667,0.007614,0.940929,394,6|7|8,11,6491,0.112925,1.11,17.69,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker_net,0.6,0,0.53534,0.368133,0.845873,0.003648,0.173086,0.002736,0.032867,0.437703,0.314739,0.020305,0.027011,0.064885,0.010152,0.960578,394,6|7|8,9,6491,0.112925,1.11,15.51,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker_net_state,0.6,0,0.547196,0.370096,0.823073,0.012768,0.157431,0.012312,0.044354,0.383713,0.288021,0.035533,0.233118,0.242513,0.007614,0.907907,394,6|7|8,11,6491,0.112925,1.13,18.08,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,marking,0.6,0,0.524396,0.386804,0.829001,0.012768,0.187837,0.010944,0.046611,0.400629,0.279507,0.045685,0.221374,0.232237,0.005076,0.90649,394,6|7|8,9,6491,0.112925,1.18,16.48,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,gnn,0.6,0,0.578659,0.390669,0.862745,0.010488,0.183331,0.010944,0.048389,0.51402,0.365531,0.055838,0.049325,0.070757,0.007614,0.967421,394,6|7|8,9,6491,0.112925,1.26,17.68,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,seq,0.6,0,0.586411,0.352523,0.854081,0.002736,0.180618,0.003192,0.048563,0.542227,0.402231,0.058376,0.001174,0.001174,0.007614,0.982686,394,6|7|8,6,6491,0.112925,3.26,35.82,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,lll,0.6,0,0.592795,0.407086,0.856817,0.001368,0.1379,0.0,0.001476,0.500184,0.373752,0.048223,0.001468,0.0,0.007614,0.984077,394,6|7|8,11,6491,0.112925,1.14,18.3,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,gll,0.6,0,0.594619,0.436632,0.863201,0.003192,0.165335,0.002736,0.036558,0.497536,0.344392,0.071066,0.071345,0.003523,0.007614,0.964228,394,6|7|8,14,6491,0.112925,3.01,57.24,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,baseline,0.7,0,0.551756,0.334683,0.804834,0.004104,0.214973,0.004104,0.049203,0.497599,0.415737,0.043147,0.014386,0.013799,0.005076,0.979238,394,6|7|8,8,7573,0.093878,1.1,14.28,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
Sepsis_Case,lstm,checker,0.7,0,0.550388,0.343127,0.817145,0.002736,0.16389,0.00228,0.040422,0.470196,0.361421,0.048223,0.006459,0.013799,0.005076,0.976517,394,6|7|8,8,7573,0.093878,1.13,14.63,0.09,0.17,0.48,3.15,4.78,NVIDIA A100-SXM4-80GB,43a14d7652fde71f,ca89a5e805b1,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
