dataset,arch,variant,noise,seed,accuracy,macro_f1,top3,violation_rate,forbidden,violation_rate_net,forbidden_net,dl_similarity,suffix_accuracy,exact_match,suffix_dfa_violation,suffix_dfa_violation_net,suffix_precedence_violation,suffix_net_fitness,n_suffix,prefix_lengths,best_epoch,corrupted,train_compliance,secs_per_epoch,secs_train,secs_petrinet,secs_dfa,secs_automaton,secs_markings,secs_artifacts,gpu,knowledge_key,net_fingerprint,artifacts_cached,split,knowledge,vocab_scope,train_frac,val_frac,test_frac,protocol,source_dir
BPIC_2020_DomesticDeclarations,lstm,baseline,0.0,0,0.907547,0.523588,0.99886,0.0,0.000496,0.001026,0.036121,0.917913,0.794928,0.837057,0.064944,0.065594,0.0,0.982402,4566,2|3|4,9,0,0.999456,1.85,25.88,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,checker,0.0,0,0.907547,0.523588,0.99886,0.0,0.000307,0.001026,0.035522,0.917858,0.794928,0.837057,0.065025,0.065675,0.0,0.982393,4566,2|3|4,9,0,0.999456,1.86,26.01,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,checker_net,0.0,0,0.907547,0.523588,0.99886,0.0,0.000323,0.001026,0.024622,0.917913,0.794928,0.837057,0.064944,0.065594,0.0,0.982402,4566,2|3|4,9,0,0.999456,1.86,26.01,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,checker_net_state,0.0,0,0.907547,0.523588,0.99886,0.0,0.000353,0.001026,0.025026,0.920433,0.748029,0.837057,0.059091,0.059742,0.0,0.98421,4566,2|3|4,9,0,0.999456,1.89,26.41,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,marking,0.0,0,0.907547,0.523588,0.998974,0.0,0.00126,0.001026,0.040774,0.917913,0.794928,0.837057,0.064944,0.065594,0.0,0.982402,4566,2|3|4,3,0,0.999456,2.04,16.28,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,gnn,0.0,0,0.907547,0.523588,0.981874,0.0,0.000603,0.001026,0.040642,0.918291,0.800455,0.837057,0.065269,0.065919,0.0,0.982275,4566,2|3|4,9,0,0.999456,2.64,36.95,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,seq,0.0,0,0.907547,0.523588,0.981304,0.0,0.001534,0.001026,0.041198,0.919027,0.802081,0.837057,0.067545,0.068195,0.0,0.981542,4566,2|3|4,2,0,0.999456,4.37,30.62,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,lll,0.0,0,0.906521,0.478029,0.975262,0.001254,0.006145,0.0,0.00214,0.915511,0.79631,0.835961,0.077623,0.069333,0.0,0.981023,4566,2|3|4,1,0,0.999456,2.06,12.34,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,gll,0.0,0,0.907547,0.523588,0.99772,0.0,0.002752,0.001026,0.024252,0.915735,0.741689,0.837057,0.078274,0.00065,0.0,0.992833,4566,2|3|4,4,0,0.999456,4.57,41.16,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,baseline,0.1,0,0.907547,0.523588,0.997948,0.0,0.077373,0.001026,0.108678,0.916503,0.795172,0.837057,0.070796,0.071446,0.0,0.981279,4566,2|3|4,9,3888,0.714927,1.84,25.72,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,checker,0.1,0,0.907547,0.523588,0.998176,0.0,0.051663,0.001026,0.088981,0.916096,0.797123,0.837057,0.069983,0.074697,0.0,0.980806,4566,2|3|4,9,3888,0.714927,1.96,27.43,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,checker_net,0.1,0,0.907547,0.523588,0.998062,0.000114,0.057542,0.001026,0.074814,0.915977,0.795253,0.837057,0.073803,0.074535,0.0,0.981057,4566,2|3|4,9,3888,0.714927,1.96,27.44,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,checker_net_state,0.1,0,0.907547,0.523588,0.997948,0.0,0.060266,0.001026,0.07892,0.916043,0.795091,0.837057,0.070633,0.071283,0.0,0.981659,4566,2|3|4,9,3888,0.714927,2.01,28.2,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,marking,0.1,0,0.907319,0.523068,0.99829,0.0,0.079651,0.001254,0.11389,0.916792,0.799886,0.836837,0.078436,0.079249,0.000438,0.980017,4566,2|3|4,3,3888,0.714927,2.15,17.22,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,gnn,0.1,0,0.907547,0.523588,0.980848,0.000228,0.071608,0.001026,0.105155,0.917146,0.800049,0.837057,0.078274,0.078843,0.0,0.980076,4566,2|3|4,2,3888,0.714927,3.05,21.37,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,seq,0.1,0,0.906407,0.520937,0.981304,0.001026,0.068297,0.001596,0.09629,0.915916,0.797692,0.835961,0.079899,0.080143,0.00219,0.97996,4566,2|3|4,3,3888,0.714927,4.37,35.0,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,lll,0.1,0,0.906521,0.478028,0.974236,0.00114,0.014824,0.0,0.001035,0.915194,0.741689,0.835961,0.081769,0.0,0.001533,0.990877,4566,2|3|4,2,3888,0.714927,2.06,14.39,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,gll,0.1,0,0.907547,0.523588,0.998062,0.000228,0.051259,0.001026,0.062587,0.915808,0.741689,0.837057,0.078274,0.00065,0.0,0.992835,4566,2|3|4,9,3888,0.714927,4.56,63.86,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,baseline,0.2,0,0.906179,0.520398,0.979822,0.001254,0.163477,0.001482,0.178821,0.915884,0.798017,0.835742,0.080224,0.080387,0.002409,0.979903,4566,2|3|4,2,7776,0.509729,1.93,13.48,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,checker,0.2,0,0.906293,0.520676,0.979822,0.001026,0.11565,0.001482,0.142458,0.915884,0.798017,0.835742,0.080306,0.080468,0.002409,0.979891,4566,2|3|4,2,7776,0.509729,1.97,13.78,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,checker_net,0.2,0,0.906179,0.520398,0.975262,0.001254,0.126265,0.001482,0.126651,0.915884,0.798017,0.835742,0.080306,0.080468,0.002409,0.979895,4566,2|3|4,2,7776,0.509729,2.08,14.56,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,checker_net_state,0.2,0,0.906179,0.520621,0.980962,0.00114,0.127483,0.001482,0.138035,0.915957,0.796147,0.835742,0.075185,0.075347,0.00219,0.980511,4566,2|3|4,10,7776,0.509729,2.17,32.57,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,marking,0.2,0,0.906179,0.520621,0.980848,0.00114,0.155256,0.001482,0.185467,0.918078,0.800618,0.835742,0.068845,0.069008,0.00219,0.981466,4566,2|3|4,6,7776,0.509729,2.15,23.61,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,gnn,0.2,0,0.907547,0.523588,0.994072,0.000114,0.158749,0.001026,0.179513,0.917285,0.799155,0.837057,0.076567,0.077136,0.0,0.980269,4566,2|3|4,6,7776,0.509729,2.67,29.38,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,seq,0.2,0,0.905837,0.520246,0.993502,0.001482,0.142061,0.001596,0.159974,0.915989,0.798098,0.835742,0.080143,0.080224,0.00219,0.97991,4566,2|3|4,1,7776,0.509729,4.41,26.46,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,lll,0.2,0,0.906293,0.477985,0.975262,0.001254,0.042721,0.0,0.003792,0.915194,0.741689,0.835961,0.081769,0.0,0.001533,0.99079,4566,2|3|4,1,7776,0.509729,2.07,12.44,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,gll,0.2,0,0.906179,0.520402,0.975262,0.001254,0.114173,0.001368,0.104477,0.91392,0.738682,0.835742,0.081606,0.000813,0.00219,0.992666,4566,2|3|4,2,7776,0.509729,4.59,32.16,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,baseline,0.3,0,0.902189,0.511024,0.99259,0.001482,0.251886,0.005472,0.262436,0.912835,0.789889,0.832457,0.079818,0.0825,0.009198,0.979581,4566,2|3|4,1,11665,0.374881,1.99,11.93,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,checker,0.3,0,0.906293,0.52067,0.998062,0.00114,0.161572,0.001482,0.195403,0.916814,0.74364,0.835742,0.068439,0.068601,0.002409,0.981418,4566,2|3|4,9,11665,0.374881,1.83,25.59,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,checker_net,0.3,0,0.906179,0.520402,0.993388,0.001254,0.178619,0.001368,0.175917,0.919985,0.749736,0.835742,0.062424,0.062505,0.00219,0.982822,4566,2|3|4,9,11665,0.374881,1.83,25.59,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,checker_net_state,0.3,0,0.906179,0.520398,0.993502,0.001254,0.186515,0.001482,0.187139,0.917734,0.745753,0.835742,0.066325,0.066488,0.002409,0.982144,4566,2|3|4,9,11665,0.374881,1.87,26.13,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,marking,0.3,0,0.906179,0.520402,0.976288,0.001254,0.234771,0.001368,0.252591,0.915989,0.798098,0.835742,0.080143,0.080224,0.00219,0.97991,4566,2|3|4,4,11665,0.374881,2.04,18.32,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,gnn,0.3,0,0.902075,0.510974,0.980506,0.001482,0.229968,0.005472,0.2545,0.912741,0.789645,0.832457,0.083963,0.086646,0.009198,0.97914,4566,2|3|4,1,11665,0.374881,2.5,15.03,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,seq,0.3,0,0.902303,0.511077,0.979024,0.001368,0.223813,0.005358,0.249986,0.912276,0.790214,0.832457,0.086402,0.089084,0.009198,0.978674,4566,2|3|4,1,11665,0.374881,3.81,22.84,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,lll,0.3,0,0.905951,0.477317,0.975262,0.001596,0.067687,0.0,0.004734,0.916089,0.744534,0.835742,0.075347,0.0,0.001752,0.991313,4566,2|3|4,1,11665,0.374881,1.97,11.83,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,gll,0.3,0,0.906179,0.520402,0.99259,0.001254,0.164993,0.001368,0.148552,0.913993,0.738682,0.835742,0.081525,0.000813,0.00219,0.992669,4566,2|3|4,9,11665,0.374881,4.62,64.63,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,baseline,0.4,0,0.905951,0.51985,0.973666,0.001254,0.331036,0.00171,0.336204,0.916822,0.797041,0.835742,0.070389,0.070552,0.002409,0.981177,4566,2|3|4,6,15553,0.273234,1.78,19.63,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,checker,0.4,0,0.902531,0.511185,0.980962,0.00114,0.244919,0.005244,0.276372,0.915675,0.793546,0.832457,0.071202,0.073884,0.009198,0.980974,4566,2|3|4,6,15553,0.273234,1.83,20.08,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,checker_net,0.4,0,0.906065,0.520349,0.975262,0.001368,0.271203,0.001482,0.251992,0.918797,0.793628,0.835742,0.066976,0.067057,0.00219,0.981653,4566,2|3|4,6,15553,0.273234,1.83,20.11,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,checker_net_state,0.4,0,0.906179,0.520398,0.976174,0.001254,0.286511,0.001482,0.273379,0.917906,0.800211,0.835742,0.069495,0.069658,0.002409,0.981355,4566,2|3|4,6,15553,0.273234,1.87,20.56,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,marking,0.4,0,0.902303,0.511082,0.990196,0.001254,0.315127,0.005358,0.329631,0.914621,0.792977,0.832457,0.074453,0.077136,0.009198,0.980474,4566,2|3|4,2,15553,0.273234,2.04,14.3,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,gnn,0.4,0,0.902645,0.517201,0.976174,0.001368,0.307396,0.005358,0.315655,0.914012,0.791921,0.832238,0.069983,0.072665,0.009198,0.981069,4566,2|3|4,12,15553,0.273234,2.67,45.36,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,seq,0.4,0,0.901049,0.510466,0.978682,0.002508,0.303413,0.006384,0.312781,0.914393,0.792408,0.831581,0.07551,0.078111,0.010512,0.980377,4566,2|3|4,1,15553,0.273234,4.38,26.28,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,lll,0.4,0,0.902303,0.469765,0.975262,0.005358,0.093493,0.0,0.0066,0.911297,0.734292,0.832457,0.08437,0.0,0.008322,0.990176,4566,2|3|4,1,15553,0.273234,2.05,12.32,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,gll,0.4,0,0.905837,0.476919,0.97207,0.001368,0.257048,0.001368,0.204342,0.913993,0.738682,0.835742,0.081525,0.000813,0.00219,0.992669,4566,2|3|4,6,15553,0.273234,4.55,50.02,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,baseline,0.5,0,0.901505,0.510441,0.974806,0.002166,0.394681,0.00627,0.401477,0.913241,0.789726,0.832457,0.075347,0.07803,0.009198,0.980465,4566,2|3|4,14,19441,0.202749,1.82,34.59,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,checker,0.5,0,0.901961,0.51091,0.980962,0.001596,0.300681,0.0057,0.335329,0.915633,0.795334,0.832457,0.072015,0.074697,0.009198,0.9809,4566,2|3|4,5,19441,0.202749,1.83,18.31,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,checker_net,0.5,0,0.902075,0.510969,0.97435,0.001482,0.34168,0.005586,0.312893,0.913807,0.791677,0.832457,0.080306,0.082988,0.009198,0.979702,4566,2|3|4,9,19441,0.202749,1.86,26.09,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,checker_net_state,0.5,0,0.901847,0.510857,0.974236,0.00171,0.356368,0.005814,0.337289,0.913677,0.789401,0.832457,0.075591,0.078274,0.009198,0.980327,4566,2|3|4,9,19441,0.202749,1.86,26.09,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,marking,0.5,0,0.900935,0.510406,0.974236,0.002622,0.412001,0.006612,0.413862,0.913475,0.792571,0.831581,0.082825,0.085508,0.010731,0.97946,4566,2|3|4,4,19441,0.202749,2.03,18.29,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,gnn,0.5,0,0.900935,0.510402,0.976744,0.002622,0.414719,0.006612,0.419947,0.910245,0.786881,0.831581,0.093067,0.095749,0.010731,0.977008,4566,2|3|4,2,19441,0.202749,2.49,17.46,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,seq,0.5,0,0.901277,0.510556,0.993388,0.002508,0.392282,0.006612,0.399013,0.914356,0.792408,0.831581,0.075591,0.078274,0.010731,0.980363,4566,2|3|4,6,19441,0.202749,3.77,41.51,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,lll,0.5,0,0.902303,0.46977,0.97321,0.005358,0.133685,0.0,0.0085,0.911266,0.734455,0.832457,0.084451,0.0,0.008322,0.99016,4566,2|3|4,1,19441,0.202749,1.97,11.85,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,gll,0.5,0,0.902531,0.511189,0.974236,0.001026,0.318984,0.00513,0.270753,0.908132,0.728115,0.832457,0.091279,0.003333,0.008979,0.991758,4566,2|3|4,5,19441,0.202749,4.63,46.28,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,baseline,0.6,0,0.883265,0.428365,0.973894,0.020406,0.478622,0.024396,0.478134,0.886512,0.750955,0.808804,0.12501,0.127692,0.010731,0.973268,4566,2|3|4,2,23329,0.165873,1.83,12.78,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,checker,0.6,0,0.902189,0.511016,0.979708,0.001482,0.375644,0.005472,0.409882,0.911301,0.789076,0.832457,0.088759,0.091441,0.009198,0.977673,4566,2|3|4,2,23329,0.165873,1.84,12.9,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,checker_net,0.6,0,0.901163,0.510512,0.974236,0.002394,0.408907,0.006384,0.37358,0.910751,0.788019,0.831581,0.090547,0.093229,0.010731,0.977453,4566,2|3|4,2,23329,0.165873,1.85,12.93,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,checker_net_state,0.6,0,0.883265,0.428361,0.973894,0.020406,0.44432,0.024396,0.423883,0.885432,0.749817,0.808804,0.127611,0.130293,0.010731,0.972212,4566,2|3|4,2,23329,0.165873,1.88,13.16,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,marking,0.6,0,0.883493,0.428455,0.973438,0.020406,0.494033,0.02451,0.493071,0.889745,0.752581,0.808804,0.107697,0.11038,0.010731,0.976378,4566,2|3|4,2,23329,0.165873,2.05,14.34,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,gnn,0.6,0,0.897401,0.508648,0.974122,0.006156,0.487325,0.010146,0.494654,0.913195,0.790051,0.828515,0.080306,0.082988,0.017083,0.979993,4566,2|3|4,3,23329,0.165873,2.58,20.66,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
BPIC_2020_DomesticDeclarations,lstm,seq,0.6,0,0.856931,0.532559,0.972982,0.006156,0.502098,0.010146,0.49923,0.835693,0.682679,0.738502,0.03048,0.033163,0.017083,0.974117,4566,2|3|4,10,23329,0.165873,3.78,56.73,0.06,0.18,0.0,0.6,4.49,NVIDIA A100-SXM4-80GB,a7eeb9c6f4b5df0f,f86d69189bb7,0,temporal,train,all,0.7,0.15,0.15,C,noise_curve_c
